"CUSTOMER_KEY" "year_day" "TOU_CD" "MODEL_ID" "Month" "Day" "Year" "mdy" "predicted_usage" "GEO_KEY" "train_indicator_prediction" "model_indicator_prediction" "week_day" "season" "Actual_Usage" "median_temp" "train_indicator_actual" "model_indicator_actual" "residual" "on_off_peak"
8410116 1 "Winter-On-Peak" 1 1 1 2013 2013-01-01 8.66865678482932 "BB" "TEST" "Temperature Model" "Tues" "Winter" 17.1 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 8.43134321517068 "On-Peak"
8410116 2 "Winter-On-Peak" 1 1 2 2013 2013-01-02 8.66865678482932 "BB" "TEST" "Temperature Model" "Wed" "Winter" 4.605 71 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.06365678482932 "On-Peak"
8410116 3 "Winter-On-Peak" 1 1 3 2013 2013-01-03 8.66865678482932 "BB" "TEST" "Temperature Model" "Thurs" "Winter" 3.59 71 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -5.07865678482932 "On-Peak"
8410116 4 "Winter-On-Peak" 1 1 4 2013 2013-01-04 8.66865678482932 "BB" "TEST" "Temperature Model" "Fri" "Winter" 15.814 72.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 7.14534321517068 "On-Peak"
8410116 5 "Winter-Off-Peak" 1 1 5 2013 2013-01-05 7.36007989183874 "BB" "TEST" "Temperature Model" "Sat" "Winter" 23.482 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 16.1219201081613 "Off-Peak"
8410116 6 "Winter-Off-Peak" 1 1 6 2013 2013-01-06 7.36007989183874 "BB" "TEST" "Temperature Model" "Sun" "Winter" 7.379 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 0.0189201081612556 "Off-Peak"
8410116 7 "Winter-On-Peak" 1 1 7 2013 2013-01-07 8.66865678482932 "BB" "TEST" "Temperature Model" "Mon" "Winter" 16.658 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 7.98934321517068 "On-Peak"
8410116 8 "Winter-On-Peak" 1 1 8 2013 2013-01-08 8.66865678482932 "BB" "TEST" "Temperature Model" "Tues" "Winter" 59.168 89 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 50.4993432151707 "On-Peak"
8410116 9 "Winter-On-Peak" 1 1 9 2013 2013-01-09 8.66865678482932 "BB" "TEST" "Temperature Model" "Wed" "Winter" 4.347 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.32165678482932 "On-Peak"
8410116 10 "Winter-On-Peak" 1 1 10 2013 2013-01-10 8.66865678482932 "BB" "TEST" "Temperature Model" "Thurs" "Winter" 4.594 73 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.07465678482932 "On-Peak"
8410116 11 "Winter-On-Peak" 1 1 11 2013 2013-01-11 8.66865678482932 "BB" "TEST" "Temperature Model" "Fri" "Winter" 19.206 77.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 10.5373432151707 "On-Peak"
8410116 12 "Winter-Off-Peak" 1 1 12 2013 2013-01-12 7.36007989183874 "BB" "TEST" "Temperature Model" "Sat" "Winter" 39.116 81 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 31.7559201081613 "Off-Peak"
8410116 13 "Winter-Off-Peak" 1 1 13 2013 2013-01-13 7.36007989183874 "BB" "TEST" "Temperature Model" "Sun" "Winter" 13.421 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 6.06092010816126 "Off-Peak"
8410116 14 "Winter-On-Peak" 1 1 14 2013 2013-01-14 8.66865678482932 "BB" "TEST" "Temperature Model" "Mon" "Winter" 3.957 69 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.71165678482932 "On-Peak"
8410116 15 "Winter-On-Peak" 1 1 15 2013 2013-01-15 8.66865678482932 "BB" "TEST" "Temperature Model" "Tues" "Winter" 3.715 69.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.95365678482932 "On-Peak"
8410116 16 "Winter-On-Peak" 1 1 16 2013 2013-01-16 8.66865678482932 "BB" "TEST" "Temperature Model" "Wed" "Winter" 10.814 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 2.14534321517068 "On-Peak"
8410116 17 "Winter-On-Peak" 1 1 17 2013 2013-01-17 8.66865678482932 "BB" "TEST" "Temperature Model" "Thurs" "Winter" 19.4 77.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 10.7313432151707 "On-Peak"
8410116 18 "Winter-On-Peak" 1 1 18 2013 2013-01-18 8.66865678482932 "BB" "TEST" "Temperature Model" "Fri" "Winter" 29.535 92.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 20.8663432151707 "On-Peak"
8410116 19 "Winter-Off-Peak" 1 1 19 2013 2013-01-19 7.36007989183874 "BB" "TEST" "Temperature Model" "Sat" "Winter" 6.183 74 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -1.17707989183874 "Off-Peak"
8410116 20 "Winter-Off-Peak" 1 1 20 2013 2013-01-20 7.36007989183874 "BB" "TEST" "Temperature Model" "Sun" "Winter" 5.971 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -1.38907989183874 "Off-Peak"
8410116 21 "Winter-On-Peak" 1 1 21 2013 2013-01-21 8.66865678482932 "BB" "TEST" "Temperature Model" "Mon" "Winter" 4.606 74.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.06265678482932 "On-Peak"
8410116 22 "Winter-On-Peak" 1 1 22 2013 2013-01-22 8.66865678482932 "BB" "TEST" "Temperature Model" "Tues" "Winter" 21.526 77.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 12.8573432151707 "On-Peak"
8410116 23 "Winter-On-Peak" 1 1 23 2013 2013-01-23 8.66865678482932 "BB" "TEST" "Temperature Model" "Wed" "Winter" 4.313 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.35565678482932 "On-Peak"
8410116 24 "Winter-On-Peak" 1 1 24 2013 2013-01-24 8.66865678482932 "BB" "TEST" "Temperature Model" "Thurs" "Winter" 9.35 77.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 0.68134321517068 "On-Peak"
8410116 25 "Winter-On-Peak" 1 1 25 2013 2013-01-25 8.66865678482932 "BB" "TEST" "Temperature Model" "Fri" "Winter" 19.081 78 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 10.4123432151707 "On-Peak"
8410116 26 "Winter-Off-Peak" 1 1 26 2013 2013-01-26 7.36007989183874 "BB" "TEST" "Temperature Model" "Sat" "Winter" 19.247 79 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 11.8869201081613 "Off-Peak"
8410116 27 "Winter-Off-Peak" 1 1 27 2013 2013-01-27 7.36007989183874 "BB" "TEST" "Temperature Model" "Sun" "Winter" 5.675 70.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -1.68507989183874 "Off-Peak"
8410116 28 "Winter-On-Peak" 1 1 28 2013 2013-01-28 8.66865678482932 "BB" "TEST" "Temperature Model" "Mon" "Winter" 6.317 71 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.35165678482932 "On-Peak"
8410116 29 "Winter-On-Peak" 1 1 29 2013 2013-01-29 8.66865678482932 "BB" "TEST" "Temperature Model" "Tues" "Winter" 5.478 73 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.19065678482932 "On-Peak"
8410116 30 "Winter-On-Peak" 1 1 30 2013 2013-01-30 8.66865678482932 "BB" "TEST" "Temperature Model" "Wed" "Winter" 8.91 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 0.24134321517068 "On-Peak"
8410116 31 "Winter-On-Peak" 1 1 31 2013 2013-01-31 8.66865678482932 "BB" "TEST" "Temperature Model" "Thurs" "Winter" 18.21 76 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 9.54134321517068 "On-Peak"
8410116 32 "Winter-On-Peak" 1 2 1 2013 2013-02-01 8.39969627244316 "BB" "TEST" "Temperature Model" "Fri" "Winter" 5.565 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.83469627244316 "On-Peak"
8410116 33 "Winter-Off-Peak" 1 2 2 2013 2013-02-02 6.67804129793511 "BB" "TEST" "Temperature Model" "Sat" "Winter" 7.204 63.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 0.525958702064893 "Off-Peak"
8410116 34 "Winter-Off-Peak" 1 2 3 2013 2013-02-03 6.67804129793511 "BB" "TEST" "Temperature Model" "Sun" "Winter" 4.695 66.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -1.98304129793511 "Off-Peak"
8410116 35 "Winter-On-Peak" 1 2 4 2013 2013-02-04 8.39969627244316 "BB" "TEST" "Temperature Model" "Mon" "Winter" 4.841 69.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.55869627244316 "On-Peak"
8410116 36 "Winter-On-Peak" 1 2 5 2013 2013-02-05 8.39969627244316 "BB" "TEST" "Temperature Model" "Tues" "Winter" 4.238 70.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.16169627244316 "On-Peak"
8410116 37 "Winter-On-Peak" 1 2 6 2013 2013-02-06 8.39969627244316 "BB" "TEST" "Temperature Model" "Wed" "Winter" 5.008 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.39169627244316 "On-Peak"
8410116 38 "Winter-On-Peak" 1 2 7 2013 2013-02-07 8.39969627244316 "BB" "TEST" "Temperature Model" "Thurs" "Winter" 6.949 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -1.45069627244316 "On-Peak"
8410116 39 "Winter-On-Peak" 1 2 8 2013 2013-02-08 8.39969627244316 "BB" "TEST" "Temperature Model" "Fri" "Winter" 21.886 75.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 13.4863037275568 "On-Peak"
8410116 40 "Winter-Off-Peak" 1 2 9 2013 2013-02-09 6.67804129793511 "BB" "TEST" "Temperature Model" "Sat" "Winter" 25.854 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 19.1759587020649 "Off-Peak"
8410116 41 "Winter-Off-Peak" 1 2 10 2013 2013-02-10 6.67804129793511 "BB" "TEST" "Temperature Model" "Sun" "Winter" 20.554 78 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 13.8759587020649 "Off-Peak"
8410116 42 "Winter-On-Peak" 1 2 11 2013 2013-02-11 8.39969627244316 "BB" "TEST" "Temperature Model" "Mon" "Winter" 4.431 69 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.96869627244316 "On-Peak"
8410116 43 "Winter-On-Peak" 1 2 12 2013 2013-02-12 8.39969627244316 "BB" "TEST" "Temperature Model" "Tues" "Winter" 4.342 69.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.05769627244316 "On-Peak"
8410116 44 "Winter-On-Peak" 1 2 13 2013 2013-02-13 8.39969627244316 "BB" "TEST" "Temperature Model" "Wed" "Winter" 3.79 71.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.60969627244316 "On-Peak"
8410116 45 "Winter-On-Peak" 1 2 14 2013 2013-02-14 8.39969627244316 "BB" "TEST" "Temperature Model" "Thurs" "Winter" 5.612 71.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.78769627244316 "On-Peak"
8410116 46 "Winter-On-Peak" 1 2 15 2013 2013-02-15 8.39969627244316 "BB" "TEST" "Temperature Model" "Fri" "Winter" 4.48 73 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.91969627244316 "On-Peak"
8410116 47 "Winter-Off-Peak" 1 2 16 2013 2013-02-16 6.67804129793511 "BB" "TEST" "Temperature Model" "Sat" "Winter" 4.588 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.09004129793511 "Off-Peak"
8410116 48 "Winter-Off-Peak" 1 2 17 2013 2013-02-17 6.67804129793511 "BB" "TEST" "Temperature Model" "Sun" "Winter" 4.547 72.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.13104129793511 "Off-Peak"
8410116 49 "Winter-On-Peak" 1 2 18 2013 2013-02-18 8.39969627244316 "BB" "TEST" "Temperature Model" "Mon" "Winter" 4.553 72.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.84669627244316 "On-Peak"
8410116 50 "Winter-On-Peak" 1 2 19 2013 2013-02-19 8.39969627244316 "BB" "TEST" "Temperature Model" "Tues" "Winter" 4.823 74 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.57669627244316 "On-Peak"
8410116 51 "Winter-On-Peak" 1 2 20 2013 2013-02-20 8.39969627244316 "BB" "TEST" "Temperature Model" "Wed" "Winter" 9.438 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 1.03830372755684 "On-Peak"
8410116 52 "Winter-On-Peak" 1 2 21 2013 2013-02-21 8.39969627244316 "BB" "TEST" "Temperature Model" "Thurs" "Winter" 3.72 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.67969627244316 "On-Peak"
8410116 53 "Winter-On-Peak" 1 2 22 2013 2013-02-22 8.39969627244316 "BB" "TEST" "Temperature Model" "Fri" "Winter" 7.427 77 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -0.972696272443162 "On-Peak"
8410116 54 "Winter-Off-Peak" 1 2 23 2013 2013-02-23 6.67804129793511 "BB" "TEST" "Temperature Model" "Sat" "Winter" 4.918 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -1.76004129793511 "Off-Peak"
