"CUSTOMER_KEY" "year_day" "TOU_CD" "MODEL_ID" "Month" "Day" "Year" "mdy" "predicted_usage" "GEO_KEY" "train_indicator_prediction" "model_indicator_prediction" "week_day" "season" "Actual_Usage" "median_temp" "train_indicator_actual" "model_indicator_actual" "residual" "on_off_peak"
10233640 1 "Winter-On-Peak" 2 1 1 2013 2013-01-01 9.124 "CC" "TEST" "Temperature Model" "Tues" "Winter" 5.279 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.845 "On-Peak"
10233640 2 "Winter-On-Peak" 2 1 2 2013 2013-01-02 9.124 "CC" "TEST" "Temperature Model" "Wed" "Winter" 6.345 71 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.779 "On-Peak"
10233640 3 "Winter-On-Peak" 2 1 3 2013 2013-01-03 9.124 "CC" "TEST" "Temperature Model" "Thurs" "Winter" 11.023 71 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 1.899 "On-Peak"
10233640 4 "Winter-On-Peak" 2 1 4 2013 2013-01-04 9.124 "CC" "TEST" "Temperature Model" "Fri" "Winter" 6.302 72.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.822 "On-Peak"
10233640 5 "Winter-Off-Peak" 2 1 5 2013 2013-01-05 8.846375 "CC" "TEST" "Temperature Model" "Sat" "Winter" 7.755 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -1.091375 "Off-Peak"
10233640 6 "Winter-Off-Peak" 2 1 6 2013 2013-01-06 8.846375 "CC" "TEST" "Temperature Model" "Sun" "Winter" 12.513 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 3.666625 "Off-Peak"
10233640 7 "Winter-On-Peak" 2 1 7 2013 2013-01-07 9.124 "CC" "TEST" "Temperature Model" "Mon" "Winter" 10.396 76.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 1.272 "On-Peak"
10233640 8 "Winter-On-Peak" 2 1 8 2013 2013-01-08 9.124 "CC" "TEST" "Temperature Model" "Tues" "Winter" 11.598 89 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 2.474 "On-Peak"
10233640 9 "Winter-On-Peak" 2 1 9 2013 2013-01-09 9.124 "CC" "TEST" "Temperature Model" "Wed" "Winter" 7.119 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.005 "On-Peak"
10233640 10 "Winter-On-Peak" 2 1 10 2013 2013-01-10 9.124 "CC" "TEST" "Temperature Model" "Thurs" "Winter" 8.727 73 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -0.396999999999997 "On-Peak"
10233640 11 "Winter-On-Peak" 2 1 11 2013 2013-01-11 9.124 "CC" "TEST" "Temperature Model" "Fri" "Winter" 4.603 77.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.521 "On-Peak"
10233640 12 "Winter-Off-Peak" 2 1 12 2013 2013-01-12 8.846375 "CC" "TEST" "Temperature Model" "Sat" "Winter" 8.247 81 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -0.599374999999998 "Off-Peak"
10233640 13 "Winter-Off-Peak" 2 1 13 2013 2013-01-13 8.846375 "CC" "TEST" "Temperature Model" "Sun" "Winter" 8.129 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -0.717374999999999 "Off-Peak"
10233640 14 "Winter-On-Peak" 2 1 14 2013 2013-01-14 9.124 "CC" "TEST" "Temperature Model" "Mon" "Winter" 9.833 69 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 0.709000000000003 "On-Peak"
10233640 15 "Winter-On-Peak" 2 1 15 2013 2013-01-15 9.124 "CC" "TEST" "Temperature Model" "Tues" "Winter" 9.912 69.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 0.788000000000004 "On-Peak"
10233640 16 "Winter-On-Peak" 2 1 16 2013 2013-01-16 9.124 "CC" "TEST" "Temperature Model" "Wed" "Winter" 6.131 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.993 "On-Peak"
10233640 17 "Winter-On-Peak" 2 1 17 2013 2013-01-17 9.124 "CC" "TEST" "Temperature Model" "Thurs" "Winter" 10.389 77.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 1.265 "On-Peak"
10233640 18 "Winter-On-Peak" 2 1 18 2013 2013-01-18 9.124 "CC" "TEST" "Temperature Model" "Fri" "Winter" 5.19 92.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.934 "On-Peak"
10233640 19 "Winter-Off-Peak" 2 1 19 2013 2013-01-19 8.846375 "CC" "TEST" "Temperature Model" "Sat" "Winter" 7.523 74 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -1.323375 "Off-Peak"
10233640 20 "Winter-Off-Peak" 2 1 20 2013 2013-01-20 8.846375 "CC" "TEST" "Temperature Model" "Sun" "Winter" 11.462 72 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 2.615625 "Off-Peak"
10233640 21 "Winter-On-Peak" 2 1 21 2013 2013-01-21 9.124 "CC" "TEST" "Temperature Model" "Mon" "Winter" 10.44 74.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 1.316 "On-Peak"
10233640 22 "Winter-On-Peak" 2 1 22 2013 2013-01-22 9.124 "CC" "TEST" "Temperature Model" "Tues" "Winter" 13.19 77.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 4.066 "On-Peak"
10233640 23 "Winter-On-Peak" 2 1 23 2013 2013-01-23 9.124 "CC" "TEST" "Temperature Model" "Wed" "Winter" 5.708 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -3.416 "On-Peak"
10233640 24 "Winter-On-Peak" 2 1 24 2013 2013-01-24 9.124 "CC" "TEST" "Temperature Model" "Thurs" "Winter" 9.575 77.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 0.451000000000002 "On-Peak"
10233640 25 "Winter-On-Peak" 2 1 25 2013 2013-01-25 9.124 "CC" "TEST" "Temperature Model" "Fri" "Winter" 4.822 78 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -4.302 "On-Peak"
10233640 26 "Winter-Off-Peak" 2 1 26 2013 2013-01-26 8.846375 "CC" "TEST" "Temperature Model" "Sat" "Winter" 9.006 79 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 0.159625000000002 "Off-Peak"
10233640 27 "Winter-Off-Peak" 2 1 27 2013 2013-01-27 8.846375 "CC" "TEST" "Temperature Model" "Sun" "Winter" 7.663 70.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -1.183375 "Off-Peak"
10233640 28 "Winter-On-Peak" 2 1 28 2013 2013-01-28 9.124 "CC" "TEST" "Temperature Model" "Mon" "Winter" 12.069 71 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 2.945 "On-Peak"
10233640 29 "Winter-On-Peak" 2 1 29 2013 2013-01-29 9.124 "CC" "TEST" "Temperature Model" "Tues" "Winter" 12.361 73 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 3.237 "On-Peak"
10233640 30 "Winter-On-Peak" 2 1 30 2013 2013-01-30 9.124 "CC" "TEST" "Temperature Model" "Wed" "Winter" 6.751 73.5 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" -2.373 "On-Peak"
10233640 31 "Winter-On-Peak" 2 1 31 2013 2013-01-31 9.124 "CC" "TEST" "Temperature Model" "Thurs" "Winter" 9.554 76 "ACTUAL_Usage" "ACTUAL_Usage_Baseline" 0.430000000000003 "On-Peak"
